magnitude	phi	phi_sigma	hist
-24.607142857142858	-4.608722959047223	2.4619375988561495e-05	1.0
-23.82142857142857	-4.006662967719261	4.923875197712299e-05	4.0
-23.035714285714285	-3.654480449607898	7.38581279656845e-05	9.0
-22.25	-3.2865036643133037	0.00011282015403016131	21.0
-21.464285714285715	-3.064654914696947	0.0001456501925584568	35.0
-20.67857142857143	-2.9011527829492865	0.00017581751157769832	51.0
-19.892857142857142	-2.617496883354728	0.00024371938794130334	98.0
-19.107142857142858	-2.529541712999598	0.0002696917516127236	120.0
-18.321428571428573	-2.563399980260565	0.0002593812210267805	111.0
-17.535714285714285	-2.5015129893993544	0.0002785364433614896	128.0
-16.75	-2.3860064878996394	0.0003181524533443809	167.0
-15.964285714285715	-2.299092791621324	0.00035163502315539664	204.0
-15.178571428571429	-2.2682788442071042	0.0003643334936846854	219.0
-14.392857142857142	-2.3012269211340097	0.0003507721138223934	203.0
