magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.988427656556087	0.0	0.0
-25.375	-5.988427656556087	0.0	0.0
-24.291666666666664	-5.988427656556087	0.0	0.0
-23.208333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.793977906387123	5.3567433469617314e-05	9.0
-19.958333333333336	-3.6690391697788227	6.185434426696184e-05	12.0
-18.875	-3.3864925798088548	8.563346201884918e-05	23.0
-17.791666666666668	-2.8239411297645662	0.00016365121243935485	84.0
-16.708333333333336	-2.549563328872025	0.00022444406596112504	158.0
-15.625	-2.4717586116532035	0.0002454768186590323	189.0
-14.541666666666668	-2.566376827881675	0.00022014122465547863	152.0
