magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.958613756599148	0.0	0.0
-25.375	-5.958613756599148	0.0	0.0
-24.291666666666664	-5.958613756599148	0.0	0.0
-23.208333333333336	-5.958613756599148	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-4.447190420162467	2.5251930304750423e-05	2.0
-19.958333333333336	-3.706827730668223	5.922102593368211e-05	11.0
-18.875	-3.3168566516674605	9.278151640044278e-05	27.0
-17.791666666666668	-3.0406502397285116	0.00012751599740800095	51.0
-16.708333333333336	-2.8674068235456565	0.00015566335277260017	76.0
-15.625	-2.839735396947798	0.00016070230040885194	81.0
-14.541666666666668	-2.9420404418425607	0.0001428464892523128	64.0
