magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.989072273153259	0.0	0.0
-25.375	-5.989072273153259	0.0	0.0
-24.291666666666664	-5.989072273153259	0.0	0.0
-23.208333333333336	-5.989072273153259	0.0	0.0
-22.125	-5.989072273153259	0.0	0.0
-21.041666666666668	-5.989072273153259	0.0	0.0
-19.958333333333336	-4.447190420162467	2.5251930304750423e-05	2.0
-18.875	-4.146160424498485	3.57116223130782e-05	4.0
-17.791666666666668	-3.6020923801482096	6.68103277107051e-05	14.0
-16.708333333333336	-3.2710991611067852	9.780030552988876e-05	30.0
-15.625	-3.0239445462256587	0.00012999226738184572	53.0
-14.541666666666668	-3.015826656003479	0.0001312128788310479	54.0
