magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.971457010984416	0.0	0.0
-25.375	-5.971457010984416	0.0	0.0
-24.291666666666664	-5.971457010984416	0.0	0.0
-23.208333333333336	-5.971457010984416	0.0	0.0
-22.125	-5.971457010984416	0.0	0.0
-21.041666666666668	-5.971457010984416	0.0	0.0
-19.958333333333336	-4.271099161106785	3.092717213348092e-05	3.0
-18.875	-3.544100433170523	7.14232446261564e-05	16.0
-17.791666666666668	-3.2710991611067852	9.780030552988876e-05	30.0
-16.708333333333336	-3.114751960246861	0.00011708838396055096	43.0
-15.625	-3.0761225578907303	0.00012241327389921958	47.0
-14.541666666666668	-3.0669791784508607	0.00012370868853392369	48.0
