magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.978103273877023	0.0	0.0
-25.375	-5.978103273877023	0.0	0.0
-24.291666666666664	-5.978103273877023	0.0	0.0
-23.208333333333336	-5.978103273877023	0.0	0.0
-22.125	-5.978103273877023	0.0	0.0
-21.041666666666668	-5.978103273877023	0.0	0.0
-19.958333333333336	-4.447190420162467	2.5251930304750423e-05	2.0
-18.875	-3.793977906387123	5.3567433469617314e-05	9.0
-17.791666666666668	-3.1047677393402604	0.00011844205186736422	44.0
-16.708333333333336	-2.7569943401339527	0.00017676351213325293	98.0
-15.625	-2.6583153043870498	0.0001980305254831495	123.0
-14.541666666666668	-2.743899042043805	0.00017944868123744075	101.0
