magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.964048915988797	0.0	0.0
-25.375	-5.964048915988797	0.0	0.0
-24.291666666666664	-5.964048915988797	0.0	0.0
-23.208333333333336	-5.964048915988797	0.0	0.0
-22.125	-5.964048915988797	0.0	0.0
-21.041666666666668	-5.964048915988797	0.0	0.0
-19.958333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-18.875	-3.793977906387123	5.3567433469617314e-05	9.0
-17.791666666666668	-3.3010623844842284	9.448407155507016e-05	28.0
-16.708333333333336	-2.9773684041843036	0.0001371530879397952	59.0
-15.625	-2.687522575472836	0.00019148224222279313	115.0
-14.541666666666668	-2.5101743126976523	0.0002348565277483929	173.0
